"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x319320598","x1129042708838920193",2019-05-16 15:15:33,"ELGL50","Look at the bottom of this slide, and say it with me, y'all: EX. PEC. TATION. MANAGEMENT.
Otherwise you're GOING to try to do too much. #ELGL19 https://t.co/NZdBdJXLxK","Twitter for iPhone",139,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x33993935","novalsi","en",,,,,,,,,,,,,,,,"x1129042530241261568","Look at the bottom of this slide, and say it with me, y'all: EX. PEC. TATION. MANAGEMENT.
Otherwise you're GOING to try to do too much. #ELGL19 https://t.co/NZdBdJXLxK",2019-05-16 15:14:50,"Twitter for Android",6,2,"x33993935","novalsi","Nick Smith <U+0001F35C> #ELGL19",1616,2972,20231,"Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129042708838920193","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1128007457316302851",2019-05-13 18:41:49,"ELGL50","Rule #1 for having a successful #ELGL19 Innovation Summit, don't dare run out of post-its or markers.  @AdriaF @brent4cities @PaulaKwan i think we are good https://t.co/WujnB4i9Nm","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,"ELGL19",,,,,,,,,,,,,"x2886864867 x3318837232","Josh_Edwards11 AdriaF","en",,,,,,,,,,,,,,,,"x1128006140233768961","Rule #1 for having a successful #ELGL19 Innovation Summit, don't dare run out of post-its or markers.  @AdriaF @brent4cities @PaulaKwan i think we are good https://t.co/WujnB4i9Nm",2019-05-13 18:36:35,"Twitter for Android",34,4,"x2886864867","Josh_Edwards11","Josh Edwards",1009,1307,3242,"","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @WakeForest @UNCMPA | Views are my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1128007457316302851","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129089332546015233",2019-05-16 18:20:49,"ELGL50","@terrycyates with @TownofCary highlighting the #innovative things going on with their approach towards #iot experimentation using their municipal campus. Way to maximize your available resources to better your community and beyond! #ELGL19 @ELGL50 @NRaimundo @loribush @NCRIoT https://t.co/4OJyFHUQoS","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,"innovative iot",,,,,,,,,,,,,"x819644634595020800 x892541840163033088 x35759453","77ccampbell terrycyates TownofCary","en",,,,,,,,,,,,,,,,"x1129089232990085120","@terrycyates with @TownofCary highlighting the #innovative things going on with their approach towards #iot experimentation using their municipal campus. Way to maximize your available resources to better your community and beyond! #ELGL19 @ELGL50 @NRaimundo @loribush @NCRIoT https://t.co/4OJyFHUQoS",2019-05-16 18:20:25,"Twitter for Android",6,3,"x819644634595020800","77ccampbell","Clay Campbell",1225,3003,6614,"Chicago, IL","Public Servant in IL & committed to innovation in #govtech #civictech #smartcities #localgov. Problem Solver Extraordinaire by day / Amateur Carpenter by night.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129089332546015233","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129044783924699136",2019-05-16 15:23:47,"ELGL50","Visioning in action at #ELGL19. Have to participated? What words would you add if you were here?

@CarlyLorentz @GeyerHeather @heypamdavis @MarioGMSmith @alyvandyke @localgovlaura @chrisfabianPBB @OHJenniferTeal @pueblomidori https://t.co/AL05XDpHku","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,"ELGL19",,,,,,,,,,,,,"x46494159 x1676855376","SavageLaura CarlyLorentz","en",,,,,,,,,,,,,,,,"x1129044625304576000","Visioning in action at #ELGL19. Have to participated? What words would you add if you were here?

@CarlyLorentz @GeyerHeather @heypamdavis @MarioGMSmith @alyvandyke @localgovlaura @chrisfabianPBB @OHJenniferTeal @pueblomidori https://t.co/AL05XDpHku",2019-05-16 15:23:09,"Twitter for iPhone",10,1,"x46494159","SavageLaura","Laura Savage",1080,1440,9092,"Pueblo West, CO","Assistant To @pueblowestmetro | Wife, mother, @CUDenverSPA, @KUbschool, @CSUPueblo | @ELGL50 Top 100 Influencer | @VeteransLGMF | @PuebloLibrary Friend",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129044783924699136","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1128653931654021122",2019-05-15 13:30:41,"ELGL50","Hardest choice of my day @ELGL50 socks or @CityofDurhamNC flag? Welcome to #ELGL19 #Durham everyone!! Want to learn what our flag represents: https://t.co/ZtHIrSfVm9 https://t.co/QkRU48JqbI","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,"ELGL19 Durham",,,,,,,,,,,,,"x2886864867 x319320598 x545202357","Josh_Edwards11 ELGL50 CityofDurhamNC","en",,,,,,,,,,,,,,,,"x1128646213878931456","Hardest choice of my day @ELGL50 socks or @CityofDurhamNC flag? Welcome to #ELGL19 #Durham everyone!! Want to learn what our flag represents: https://t.co/ZtHIrSfVm9 https://t.co/QkRU48JqbI",2019-05-15 13:00:01,"Twitter for Android",26,3,"x2886864867","Josh_Edwards11","Josh Edwards",1009,1307,3242,"","Lead The Office of Performance and Innovation @CityofDurhamNC home to @durham_iteam, #iteams alumni @WakeForest @UNCMPA | Views are my own",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1128653931654021122","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129075629016735749",2019-05-16 17:26:21,"ELGL50","Thanks @kwyatt23 @kowyatt @benkittelson56 @Elgl50 and others for live tweeting this year's #ELGL19. You just introduced me to the most exciting research I've seen all year! <U+0001F60D>https://t.co/ADjACJvOq9","Twitter for iPhone",139,,,,FALSE,TRUE,0,1,"ELGL19",,,,,,,,,,,,,"x330501397 x25059786 x14226644 x138560412 x319320598","KLShack kwyatt23 kowyatt benkittelson56 ELGL50","en",,,,,,,,,,,,,,,,"x1129069378148950016","Thanks @kwyatt23 @kowyatt @benkittelson56 @Elgl50 and others for live tweeting this year's #ELGL19. You just introduced me to the most exciting research I've seen all year! <U+0001F60D>https://t.co/ADjACJvOq9",2019-05-16 17:01:31,"Twitter Web Client",6,1,"x330501397","KLShack","Katy Shackelford",587,459,3996,"St Louis, MO","AICP. Planner. Urbanist. Designer. Thinker. Explorer. Amateur Astronomer. <U+0001F983> UT PROSIM",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129075629016735749","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129075300661436421",2019-05-16 17:25:03,"ELGL50","Professor Kimberly Zarecor @IowaStateU really driving home the point that bigger isn't always better with our urban centers. Love the ""rightsizing"" terminology - honed to the point of #localgov and #community #sustainability rather than just more, more, more. #elgl19 @ELGL50 https://t.co/HCrYkHeUd9","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x819644634595020800 x211258879","77ccampbell IowaStateU","en",,,,,,,,,,,,,,,,"x1129075096507822082","Professor Kimberly Zarecor @IowaStateU really driving home the point that bigger isn't always better with our urban centers. Love the ""rightsizing"" terminology - honed to the point of #localgov and #community #sustainability rather than just more, more, more. #elgl19 @ELGL50 https://t.co/HCrYkHeUd9",2019-05-16 17:24:14,"Twitter for Android",8,2,"x819644634595020800","77ccampbell","Clay Campbell",1225,3003,6614,"Chicago, IL","Public Servant in IL & committed to innovation in #govtech #civictech #smartcities #localgov. Problem Solver Extraordinaire by day / Amateur Carpenter by night.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129075300661436421","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129060638284800011",2019-05-16 16:26:47,"ELGL50","Yes! Thanks @DataSF and @kwyatt23, I look forward to finally learning something about Power BI, and maybe R. Benefiting from #ELGL19 from the comfort of my own cubicle! https://t.co/28ffYvq9i6","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x3320983701 x79278502 x25059786","StevenTButer DataSF kwyatt23","en",,,,,,,,,,,,,,,,"x1129060437310394368","Yes! Thanks @DataSF and @kwyatt23, I look forward to finally learning something about Power BI, and maybe R. Benefiting from #ELGL19 from the comfort of my own cubicle! https://t.co/28ffYvq9i6",2019-05-16 16:25:59,"Twitter Web Client",5,1,"x3320983701","StevenTButer","Steven T Buter",140,125,544,"Tacoma, WA","Local government professional (via @calvincollege and @uncsog) and family man. Too many hobbies to list. Personal account, likes/retweets <U+2260> endorsement.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129060638284800011","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1129096307954638848",2019-05-16 18:48:32,"ELGL50","Just building a neighborhood during the break. No biggie. If only planning was this fast! Very cool VR experience. #ELGL19 @ELGL50 @luciddreamvr #innovationsummit #oraclecx https://t.co/fN6x5iLTUh","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,"ELGL19",,,,,,,,,,,,,"x1381867873","roger_keren","en",,,,,,,,,,,,,,,,"x1129092876057677825","Just building a neighborhood during the break. No biggie. If only planning was this fast! Very cool VR experience. #ELGL19 @ELGL50 @luciddreamvr #innovationsummit #oraclecx https://t.co/fN6x5iLTUh",2019-05-16 18:34:53,"Twitter for iPhone",5,1,"x1381867873","roger_keren","Roger Keren",130,400,767,"Manhattan, NY","Helping government improve the constituent experience in an increasingly digital world",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1129096307954638848","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
"x319320598","x1128771782759133184",2019-05-15 21:18:59,"ELGL50","Just one of the breakout groups of the 150 pre-comference Engaging Local Government Leaders workshop attendees. Fresh ideas and friendly people make for an inspiring couple of days. Looking forward to it. #ELGL19 #durhamnc https://t.co/VkwjWkdA0B","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x32420721","Greg_James_","en",,,,,,,,,,,,,,,,"x1128765538824544256","Just one of the breakout groups of the 150 pre-comference Engaging Local Government Leaders workshop attendees. Fresh ideas and friendly people make for an inspiring couple of days. Looking forward to it. #ELGL19 #durhamnc https://t.co/VkwjWkdA0B",2019-05-15 20:54:10,"LinkedIn",7,1,"x32420721","Greg_James_","Greg James",358,41,1958,"Apex, NC","Stabilizing government service provision with Oracle Public Sector",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELGL50/status/1128771782759133184","ELGL","Worldwide","Engaging Local Government Leaders @govlovepodcast <U+2764><U+FE0F> #LocalGov #13Percent #CityHallSelfie #ELGLPopUps #ELGL19 #NDOSC #ELGLRoadTrip #ELGLInspire","https://t.co/Q9j8gQau2K",FALSE,10757,981,359,50223,23066,2011-06-17 22:46:59,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/319320598/1558020200","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1112028435373658113/U0XqBAHp_normal.png"
